id,微博正文,发布时间,情绪
3816458147024083,有人总问，什么叫信息分析？我回答：这是一个招聘，总部在美国芝加哥北郊的一家信用卡公司，职位是统计分析师。做portfolioriskmodeling和fraudmodeling的，俗称大数据。要求统计/econ或者相关专业背景，会SAS/SQL，modeling。你要是能看出国外资本市场正在往人工智能方向发展，那就是信息分析了。,2015-03-03 23:53:00,"((informationanalysis,0.4)),((recruitment,0.3)),((dataanalytics,0.2)),((artificialintelligence,0.1))"
3815734893864893,赫本说，“外貌是女人不可或缺的资本。其实两个人聊得再投机，见面之后，还是外貌决定一切。外在决定两个人在一起，内在决定两个人在一起多久”。想要别人爱你，前提是先好好爱自己，独立的人生，才是爱情的底线。爱情不是依附和取悦，而是各自独立坚强，然后努力走到一起。,2015-03-01 23:59:00,"((appearance,0.4)),((independence,0.2)),((love,0.1))"
3827331049660386,"#创客865##再也不用看老板的脸色了#在职场，领导最反感的就是那种任劳却是不任怨的部下,干一点点事情就摆在嘴上生怕领导不知道，假装向领导汇报来显摆自己的功劳.或者把完成工作的难度当成了可以显耀的资本。",2015-04-02 23:58:00,"((entrepreneurship,0.4)),((independence,0.3)),((disapproval,0.2)),((showingoff,0.1))"
3826968825343989,#新农人星火计划#农业的基本功能是食品安全(数量和质量)，缩小城乡剪刀差。旅游是派生功能。当然是现代政府和资本必须追求的回报，但不是地地道道的农民真实需要的东西。#互联传统农业##新农人思维#,2015-04-01 23:58:00,"((foodsecurity,0.4)),((tourism,0.2)),((traditionalagriculture,0.1))"
3826968217138433,【南昌国贸地产有限公司】为厦门国贸集团股份有限公司全资子公司，成立于2010年3月，注册资本一亿元。现诚聘工程副总等职位。详情：O网页链接,2015-04-01 23:56:00,"((jobrecruitment,0.4)),((companyestablishment,0.3)),((capitalinvestment,0.2)),((engineeringmanagement,0.1))"
3826243839034240,发表了博文《#每天一味中草药#冬虫夏草，冬虫夏草，让我说你什么好？》冬虫夏草，原本是一味中草药，现在变成了奢侈品，说你什么好呢？中草药里的LV，有钱人的象征，土豪炫富的资本……冬虫夏草，简称虫草，生长O#每天一味中草药#29：冬虫夏草，冬虫夏草，让我说你什么好？,2015-03-30 23:58:00,"((herbalmedicine,0.4)),((luxury,0.3)),((symbolofwealth,0.2)),((traditionalmedicine,0.1))"
3825881782566524,"【职场心理资本】①希望：一个没有希望的人不可能创造价值；②乐观：乐观者把不好的事归结到暂时的原因，而把好事归结到持久的原因；③韧性：从逆境和压力中迅速恢复的心理能力.④主观幸福感：自己心里觉得幸福,才是真正幸福。",2015-03-29 23:59:00,"((hope,0.4)),((optimism,0.3)),((resilience,0.2)),((subjectivehappiness,0.1))"
3825519478557013,#睡前心情#老板！企业利润如何暴增？3.31日【南宁金旺角】【冲哥】为你解密:请问？如何打造？有杀伤力的团队？产品？模式？尽在《企业利润暴增密码》产品解决持续的问题！模式解决速度的问题！营销解决相信的问题！团队解决做强的问题！资本解决做大的问题！抢票热线18076594110,2015-03-28 23:59:00,"((profitincrease,0.4)),((teambuilding,0.3)),((productsolution,0.2)),((marketing,0.1))"
3824431429981893,认识的人并不是越多越好，挤不进的圈子不要乱挤，更不要以认识谁见过谁而作为吹牛资本。沉住气，别老去巴结谁，别人的奇迹和你无关，实在得不到的不要去追，让自己生气的东西永远别搭理，多看书，多走路，上学上班路上都是旅行。#李元芳的爸爸#,2015-03-25 23:56:00,"((selectivesocializing,0.4)),((independence,0.2)),((personalgrowth,0.1))"
3823343797206575,更懒星期日：一文阅尽本周教育大佬马不停蹄忙什么？｜新产品、新资本、新合作，芥末堆周日特刊，集结本周最新消息，带你快速洞悉教育行业动态。O网页链接,2015-03-22 23:54:00,"((busyschedule,0.4)),((educationindustry,0.3)),((newproducts,0.2)),((partnership,0.1))"
3822981103167988,#民大晚安#好事多磨。太容易成功也会很容易接着失败。年轻人，有的是资本耐心。晚安，各位。,2015-03-21 23:53:00,"((challenges,0.4)),((patience,0.3)),((youth,0.2)),((goodnight,0.1))"
3816457764448615,好端端的一份求职简历，封面却赫然印有“无形资本”四字；为夺人眼球，已婚偏偏写成“待定”……日前从人才服务中心获悉，现在部分求职者包装意识太过强烈，频频制造出“怪味”简历，有关专家指出，这样做的效果可能适得其反。详情请点击：O网页链接,2015-03-03 23:51:00,"((jobapplication,0.4)),((packaging,0.3)),((strangeresume,0.2)),((effectiveness,0.1))"
3816457521969435,这又何尝不是很多人的问题。O网页链接云天明的问题在于他无法入世也无法出世，他没有入世的能力也没有出世的资本，只能痛苦地悬在半空。自己今后的人生之路怎么走，通向哪里，他心中一片茫然。分享自Kindle,2015-03-03 23:50:00,"((dilemma,0.4)),((confusion,0.3)),((struggle,0.2)),((uncertainty,0.1))"
3815733173516400,独立音乐发行及版权商Kobalt获C轮融资6000万美元，谷歌资本领投-2月27日，独立音乐发行及版权商Kobalt发布新闻稿，宣布C轮融资高达6000万美元的资金，谷歌资本领投，此次融资使得Kobalt的总融资额达到1.16亿美元。O网页链接,2015-03-01 23:52:00,"((funding,0.4)),((investment,0.3)),((musicindustry,0.2)),((financialgrowth,0.1))"
3827329694646935,资本市场就像一把双刃剑，用得好的人成为世人的偶像，用得不好的人小则损失金钱，大则倾家荡产，市场就是这样的残酷没有一点温情可言。老一辈的赌徒有一句话：有赌不为输，在有着良好风险控制的同时，你也要小心的下好每一张单喊单体验群：391434152验证：L88,2015-04-02 23:52:00,"((capitalmarket,0.4)),((risk,0.3)),((harshreality,0.2)),((caution,0.1))"
3826967855746688,#我有话说#【新一少年被控侮辱李光耀】资本专制家长式小国的民主乱象。O网页链接,2015-04-01 23:55:00,"((controversy,0.4)),((criticism,0.3)),((politicalissue,0.2)),((socialunrest,0.1))"
3826967340470097,他，身如猛虎，气势滔天，完美的肌肉与线条，是他引以为傲的资本，他也因此获得过无数荣誉。现在，他已是国内某一线明星的私人健身教练。加入解救女神，他说：“要玩，就要拿第一，美女、奖品通通归我。”O网页链接,2015-04-01 23:52:00,"((strength,0.4)),((pride,0.3)),((competition,0.2)),((achievement,0.1))"
3826242304396072,动人心魄的资本浪潮会到来吗？O今天，我们可能就站在这1%的时段上,2015-03-30 23:51:00,"((expectation,0.4)),((anticipation,0.3)),((hope,0.2)),((momentum,0.1))"
3825880051098472,#乐居听说#【当代置业总裁张鹏：我是夹在“冷板凳”与“热板凳”中间的人】在专访中，张鹏谈到当下房企的焦虑，可谓“惶惶不可终日”。谈到当代的融资处境、跨界合作、城市选择和资本市场偏好，及未来绿色养老的业务重心。他更讲述了移动互联语境下当代在众筹上的新玩法。O【专访】当代置业总裁张鹏：我是夹在冷板凳与热板凳中间的人@gerda,2015-03-29 23:52:00,"((anxiety,0.4)),((financialsituation,0.3)),((marketpreference,0.2)),((innovation,0.1))"
3824430176681666,非常棒的三句话！　　第一句话你的责任就是你的方向，你的经历就是你的资本，你的性格就是你的命运。　　第二句话复杂的事情简单做，你就是专家；简单的事情重复做，你就是行家；重复的事情用心做，你就是赢家。　　第三句话美好是属于自信者的，机会是属于开拓者的，奇迹是属于执著者的！,2015-03-25 23:51:00,"((responsibility,0.4)),((confidence,0.3)),((perseverance,0.2)),((optimism,0.1))"
3822980205817294,你的梦想换了多少种，你的计划写了多少本日记，你的改变自己喊了多少年，而又可真正的改变，你现在多大，你还有多少时间和资本去继续这些无休止的空话和幻想，别让犹豫不决拖住了你前进的脚步，别等到垂老的时候才去后悔自己原来一直都是那样漫无目的地活着，从现在开始给自己认定一条路坚持走下去吧,2015-03-21 23:49:00,"((doubt,0.4)),((regret,0.3)),((determination,0.2))"
3816456993204528,老师，背那么多单词究竟有什么用？学那么好有什么用？读那么多书有什么用？生活那么努力有什么用？我也不知道答案。可能的是，大多数人努力一辈子，都只是为了争取一个资格，让自己能有资本在真正拥有后去傲娇地说一句：其实，XX真的没什么用……所以，怎么走出厌学与厌世的情绪？多走几步吧……,2015-03-03 23:48:00,"((questioning,0.4)),((doubt,0.3)),((effort,0.2)),((ambivalence,0.1))"
3816456426885268,赫本说，“外貌是女人不可或缺的资本。其实两个人聊得再投机，见面之后，还是外貌决定一切。外在决定两个人在一起，内在决定两个人在一起多久”。想要别人爱你，前提是先好好爱自己，独立的人生，才是爱情的底线。爱情不是依附和取悦，而是各自独立坚强，然后努力走到一起。,2015-03-03 23:46:00,"((appearance,0.4)),((independence,0.2)),((love,0.1))"
3825878821900935,#蔓朵比•3.8闺蜜节#女人最重要的资本就是年轻，年轻就要好皮肤，我想要水润的皮肤，每天都水水的，漂漂亮亮的。@蔓朵比补水面膜#最蔓朵比#晒自拍活动,2015-03-29 23:47:00,"((youthfulness,0.4)),((desireforgoodskin,0.3)),((beauty,0.2))"
3825878658597737,不要把我的心软当成你不要脸的资本，我在乎你的时候，你说什么是什么。我不在乎你了，你说你是什么东西。狗屁不是。,2015-03-29 23:46:00,"((disgust,0.4)),((anger,0.3)),((indifference,0.2)),((frustration,0.1))"
3816455092580521,记住你是个女孩！高傲是你的象征，自信是你的资本，微笑是你的标志，你要奋斗的不是在一个男人面前委曲求全，让他看到你的努力，而是好好努力，并且等待数年后那个单膝跪地给你无名指戴上戒指的男人。,2015-03-03 23:41:00,"((pride,0.4)),((confidence,0.3)),((determination,0.2)),((hope,0.1))"
3816454556230018,时间夺去了我们轻狂的眼神，却给了我们嘴角上扬的资本。,2015-03-03 23:38:00,"((nostalgia,0.4)),((contentment,0.3)),((appreciation,0.2)),((maturity,0.1))"
3841463735661177,#今日投资#【秒针系统宣布完成5000万美元D轮融资】秒针系统（O网页链接）是一家第三方广告技术公司，帮助客户评估和优化数字广告效果，提升媒介投资回报。公司日前获得5000万美元D轮投资，由春华资本领投。更多O网页链接,2015-05-11 23:56:00,"((interest,0.4)),((investment,0.3)),((optimization,0.2)),((financialsuccess,0.1))"
3841101444618603,中国在未来十年内，有机会成为仅次于美国的全球第二大内容产业市场——即使是全世界最严苛的内容审查机制。这是来自民间的思考，土豆网创始人王微二次创业选择了动画，阿里腾讯先后脚入股华谊，万达院线全球拓展...等这些资本现象预示着：内容产业，迫在眉睫的爆发！,2015-05-10 23:56:00,"((opportunity,0.4)),((potential,0.3)),((growth,0.2)),((excitement,0.1))"
3841100899349954,没有靠山，自己成为靠山！没有天下，自己打天下！没有资本，自己赚资本！这世界从来没有什么救世主，你弱了，所有困难都强了，你强了，所有阻碍都弱了！逢山开路，遇水搭桥，面对生活的态度应该是：你给我压力我还你奇迹！,2015-05-10 23:54:00,"((determined,0.6)),((confident,0.3)),((ambitious,0.1))"
3840376685693176,刚刚从基隆港回到台北士林，感受到了以前只停在电影里的大型游轮，资本主义的海风吹过来，绅士贵妇们在船上悠闲看着港口的夜色，水里是那洒落的金色，梦一样铺着。好梦，亲爱的你。,2015-05-08 23:56:00,"((wonder,0.4)),((nostalgia,0.3)),((romanticism,0.2)),((affection,0.1))"
3840014598976342,有资本才有资格享受这个城市的美，我越来越爱这里！,2015-05-07 23:58:00,"((appreciation,0.4)),((attachment,0.3)),((excitement,0.2)),((contentment,0.1))"
3839290264045995,前期资本流动大部分是为了获取市场份额，既然第一第二合并可以获取绝对市场地位了，又何必继续烧钱呢？这两个行为均由互联网本质决定。【从互联网垂直企业联姻看行业发展】O网页链接(分享自ZAKER),2015-05-05 23:59:00,"((strategic,0.4)),((marketdominance,0.3)),((businessdevelopment,0.1))"
3839289546626865,【销售最大的收获】不是提成多少，不是升职，不是增加了炫耀的资本，不是完成任务，销售最大的收获是：你生活中多了一个信任你的人！,2015-05-05 23:57:00,"((trust,0.4)),((fulfillment,0.3)),((achievement,0.2)),((gratitude,0.1))"
3839288879672297,#天气&心语#不管处境如何，积累自己总是没错，或博览群书思辨而形成自己的知识体系，或训练自己的技能成为专业高手，积累会让生命变得有厚度。等到被机会选中那刻，自己已经做好充分的准备，然后开始一点一点释放自己的能量。如没有这个积累，哪怕走运也不过是昙花一现，因为根本没有可以透支的资本。,2015-05-05 23:54:00,"((accumulation,0.4)),((preparation,0.3)),((fulfillment,0.2)),((determination,0.1))"
3838202761167705,【快讯】2日讯，巴菲特在股东大会上表示将收购更多汽车经销商。巴菲特还表示，伯克希尔哈撒韦拥有伟大的企业文化，不会因为自己的卸任而改变。3G资本是他最喜欢与之合作的公司做出调整。,2015-05-02 23:58:00,"((acquisition,0.4)),((confidence,0.3)),((partnership,0.2)),((adaptation,0.1))"
3838202714590663,【快讯】财联社2日讯，巴菲特在股东大会上表示将收购更多汽车经销商。巴菲特还表示，伯克希尔哈撒韦拥有伟大的企业文化，不会因为自己的卸任而改变。3G资本是他最喜欢与之合作的公司做出调整。（财联社|机构和私募主力都在使用的证券快讯APP。目前免费下载中O财联社-机构和私募主力都在使用，专注中国证券市场；全面监控各种财经新闻、股市资讯，7*24小时不间断提供全方位的证券信息服务，包含滚动、题材、深度、早报、行情、自选等频道；快速、专业、精准发布权威的财经信息。）,2015-05-02 23:58:00,"((acquisition,0.4)),((confidence,0.3)),((partnership,0.2)),((adaptation,0.1))"
3851973616579241,"今晚北大光华学院阿里巴巴厅北大教授曹凤岐先生讲座,主题当前资本市场的热点问题,观众踊跃,曹老师观点鲜明,大家不时鼓掌回应@万兴平@刘帅168@王秀强能源经济@管清友@涂建军@古堡剑影@于清教@害羞的刘氓@鞍山诗人",2015-06-09 23:58:00,"((enthusiasm,0.4)),((engagement,0.3)),((applause,0.2)),((interest,0.1))"
3851973315025994,记住你是个女孩，努力是你的象征，自信是你的资本，微笑是你的标志，你要奋斗的不是在一个男人面前委曲求全，而是好好努力并且等待数年后那个单膝跪地给你无名指戴上戒指的男人。想要别人爱你，前提是先好好爱自己，拥有独立人格，活出自己的尊严与荣耀。,2015-06-09 23:57:00,"((determination,0.4)),((confidence,0.3)),((optimism,0.2))"
3840376496445820,发表了博文+《知了晚汇：今晚资本运作是焦点，58同城正式收购中华英才网...》+-++O知了晚汇：今晚资本运作是焦点，58同城正式收购中华英才网...,2015-05-08 23:56:00,"((focus,0.4)),((acquisition,0.3)),((information,0.2)),((business,0.1))"
3838200424018670,发表了博文《十五世界青年的现状和青年运动》十五世界青年的现状和青年运动人性中有逐利的天性，欧美为主体的民主资本主义国家，重商业并尊重商业规则。因为私人财产被重视和保护，人们在逐利的有序竞争中，通过提高O网页链接,2015-05-02 23:49:00,"((interest,0.4)),((observation,0.3)),((competition,0.2)),((business,0.1))"
3851972925414383,“开始就是高潮，首战就是决战。这就是今天新兴手机品牌要面对的巨大挑战”👍👍👍今天，在努比亚品牌策略发布会上，遇见京东王笑松副总裁，他这样总结目前互联网时代的竞争态势，太经典了。。。这样的态势下，没有一定的资本砸进去，是很难首战成功的。,2015-06-09 23:56:00,"((excited,0.6)),((confident,0.3)),((optimistic,0.1))"
3840375032989052,知了晚汇：今晚资本运作是焦点，58同城正式收购中华英才网、京东将成为途牛第一大股东让互联网合纵连横的阶段特征更加突显；同时，今天还有秀恩爱、秀婚礼等极带喜感的故事发生......（2015.5.8）O网页链接,2015-05-08 23:50:00,"((focus,0.4)),((acquisition,0.3)),((excitement,0.2)),((joy,0.1))"
3840374894055856,…我没有靠山，自己就是山！我没有天下，自己打天下！我没有资本，自己赚资本！这世界从来没有什么救世主。我弱了，所有困难就强了。我强了，所有阻碍就弱了！活着就该逢山开路，遇水架桥。～生活，你给我压力，我还你奇迹。【晚安】,2015-05-08 23:49:00,"((determination,0.4)),((resilience,0.3)),((optimism,0.2)),((strength,0.1))"
